,Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,user_type_cat,duration_trim,duration_time,ride_date,ride_id
5017,5017,4 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,5412,1,1990,Male,26,1,4 ,4,2016-11-16,191868
5018,5018,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4994,2,1993,Male,26,2,9 ,9,2018-10-07,101639
5019,5019,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),90,Townsend St at 7th St,4730,3,1987,Male,29,3,11 ,11,2016-01-07,286594
5020,5020,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),27,Beale St at Harrison St,4343,1,1971,Male,27,1,4 ,4,2015-04-18,42011
5021,5021,8 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,2001,2,1988,Male,27,2,8 ,8,2019-08-02,347052
5022,5022,7 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5000,3,1994,Female,29,3,7 ,7,2016-03-05,215484
5023,5023,7 minutes,16,Steuart St at Market St,25,Howard St at 2nd St,1606,2,1987,Female,26,2,7 ,7,2017-10-08,386129
5024,5024,11 minutes,3,Powell St BART Station (Market St at 4th St),6,The Embarcadero at Sansome St,4553,2,1987,Male,29,2,11 ,11,2020-09-04,386381
5025,5025,5 minutes,16,Steuart St at Market St,9,Broadway at Battery St,1992,2,1976,Male,26,2,5 ,5,2020-04-11,362253
5026,5026,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5200,1,1975,Male,29,1,6 ,6,2020-11-02,476106
5027,5027,5 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,5574,1,1989,Male,26,1,5 ,5,2015-05-14,240883
5028,5028,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),36,Folsom St at 3rd St,4344,2,1983,Male,27,2,3 ,3,2017-12-13,426798
5029,5029,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,4653,2,1984,Female,29,2,7 ,7,2020-12-04,256386
5030,5030,7 minutes,81,Berry St at 4th St,349,Howard St at Mary St,4453,1,1982,Male,29,1,7 ,7,2019-10-04,437778
5031,5031,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),58,Market St at 10th St,2215,3,1967,Male,29,3,17 ,17,2015-07-15,279177
5032,5032,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,1090,2,1974,Male,27,2,6 ,6,2022-03-25,289866
5033,5033,29 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),126,Esprit Park,3453,2,1996,Female,29,2,29 ,29,2017-12-18,449434
5034,5034,7 minutes,81,Berry St at 4th St,104,4th St at 16th St,5036,2,1995,Female,29,2,7 ,7,2015-04-02,239325
5035,5035,11 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,3109,1,1966,Female,26,1,11 ,11,2015-04-26,263475
5036,5036,6 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,3717,2,1979,Male,29,2,6 ,6,2022-02-27,89508
5037,5037,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),81,Berry St at 4th St,4939,1,1986,Male,29,1,9 ,9,2022-12-26,170424
5038,5038,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,757,3,1989,Female,27,3,15 ,15,2020-04-13,54407
5039,5039,11 minutes,16,Steuart St at Market St,81,Berry St at 4th St,1116,2,1993,Male,27,2,11 ,11,2017-03-16,226668
5040,5040,12 minutes,22,Howard St at Beale St,80,Townsend St at 5th St,4326,2,1991,Male,27,2,12 ,12,2019-06-10,107393
5041,5041,5 minutes,5,Powell St BART Station (Market St at 5th St),80,Townsend St at 5th St,1871,2,1987,Male,29,2,5 ,5,2018-06-11,277453
5042,5042,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,283,1,1969,Female,26,1,11 ,11,2018-12-07,21137
5043,5043,6 minutes,5,Powell St BART Station (Market St at 5th St),80,Townsend St at 5th St,1252,2,1975,Male,29,2,6 ,6,2015-10-18,446685
5044,5044,6 minutes,5,Powell St BART Station (Market St at 5th St),80,Townsend St at 5th St,4798,3,1990,Male,29,3,6 ,6,2018-09-25,155908
5045,5045,4 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,4850,3,1995,Male,27,3,4 ,4,2019-07-10,242104
5046,5046,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),17,Embarcadero BART Station (Beale St at Market St),5356,2,1988,Male,29,2,13 ,13,2016-05-20,345429
5047,5047,9 minutes,81,Berry St at 4th St,102,Irwin St at 8th St,6235,1,1974,Male,29,1,9 ,9,2016-08-05,446170
5048,5048,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),355,23rd St at Tennessee St,4746,2,1981,Male,29,2,10 ,10,2022-08-30,220825
5049,5049,4 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,4803,3,1973,Male,27,3,4 ,4,2020-12-15,71538
5050,5050,18 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),9,Broadway at Battery St,2039,2,1967,Male,29,2,18 ,18,2016-10-20,303538
5051,5051,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),49,S Park St at 3rd St,2672,2,1986,Male,27,2,12 ,12,2022-11-26,276190
5052,5052,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5125,2,1991,Male,26,2,6 ,6,2019-05-15,176965
5053,5053,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),102,Irwin St at 8th St,1834,2,1986,Male,26,2,15 ,15,2022-04-03,444057
5054,5054,6 minutes,22,Howard St at Beale St,36,Folsom St at 3rd St,37,2,1988,Male,29,2,6 ,6,2017-07-07,461176
5055,5055,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4407,2,1987,Other,27,2,8 ,8,2017-01-04,316111
5056,5056,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,5182,3,1991,Male,29,3,8 ,8,2019-04-02,250114
5057,5057,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),27,Beale St at Harrison St,579,1,1975,Male,26,1,6 ,6,2022-11-20,383755
5058,5058,7 minutes,81,Berry St at 4th St,16,Steuart St at Market St,4315,3,1983,Male,26,3,7 ,7,2022-10-04,335542
5059,5059,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,4570,1,1990,Male,26,1,6 ,6,2018-12-26,107144
5060,5060,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),42,San Francisco City Hall (Polk St at Grove St),1035,3,1980,Male,26,3,14 ,14,2017-03-30,397077
5061,5061,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,3617,2,1969,Male,29,2,7 ,7,2018-07-27,386207
5062,5062,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,1839,2,1973,Male,29,2,14 ,14,2018-12-02,344826
5063,5063,4 minutes,16,Steuart St at Market St,8,The Embarcadero at Vallejo St,1396,2,1987,Male,27,2,4 ,4,2015-01-09,250149
5064,5064,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5440,3,1990,Male,29,3,5 ,5,2018-08-25,291957
5065,5065,12 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,4979,1,1982,Male,29,1,12 ,12,2018-11-14,321199
5066,5066,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),21,Montgomery St BART Station (Market St at 2nd St),114,3,1972,Male,26,3,6 ,6,2022-07-18,392235
5067,5067,4 minutes,5,Powell St BART Station (Market St at 5th St),47,4th St at Harrison St,2222,3,1993,Male,26,3,4 ,4,2015-05-05,384611
5068,5068,7 minutes,81,Berry St at 4th St,24,Spear St at Folsom St,4750,2,1981,Female,26,2,7 ,7,2018-05-17,1180
5069,5069,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),27,Beale St at Harrison St,4329,3,1960,Male,27,3,6 ,6,2017-10-27,397535
5070,5070,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5423,2,1970,Male,27,2,15 ,15,2019-07-22,202144
5071,5071,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,1445,1,1985,Male,29,1,4 ,4,2017-02-15,193232
5072,5072,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5222,2,1974,Male,29,2,9 ,9,2017-02-13,474419
5073,5073,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,1650,2,1974,Male,26,2,8 ,8,2015-07-02,475632
5074,5074,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),11,Davis St at Jackson St,688,2,1981,Male,29,2,13 ,13,2017-07-26,213044
5075,5075,8 minutes,22,Howard St at Beale St,80,Townsend St at 5th St,5310,3,1987,Female,27,3,8 ,8,2022-12-30,249559
5076,5076,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),14,Clay St at Battery St,486,3,1968,Male,27,3,12 ,12,2020-02-02,44912
5077,5077,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),363,Salesforce Transit Center (Natoma St at 2nd St),1809,1,1974,Female,29,1,6 ,6,2015-08-12,335298
5078,5078,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5202,2,1994,Male,27,2,10 ,10,2020-03-27,410250
5079,5079,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5065,2,1977,Male,29,2,9 ,9,2016-10-04,86069
5080,5080,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,2778,3,1986,Male,27,3,5 ,5,2021-02-26,392950
5081,5081,3 minutes,16,Steuart St at Market St,22,Howard St at Beale St,873,2,1968,Male,26,2,3 ,3,2020-12-23,461934
5082,5082,13 minutes,5,Powell St BART Station (Market St at 5th St),88,11th St at Bryant St,1705,1,1982,Male,27,1,13 ,13,2018-10-05,493863
5083,5083,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,4361,2,1986,Male,29,2,7 ,7,2017-03-07,276988
5084,5084,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),284,Yerba Buena Center for the Arts (Howard St at 3rd St),962,2,1972,Male,29,2,5 ,5,2015-09-23,331870
5085,5085,10 minutes,16,Steuart St at Market St,81,Berry St at 4th St,5000,3,1986,Male,29,3,10 ,10,2015-12-13,172121
5086,5086,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,3299,2,1980,Female,29,2,12 ,12,2020-04-05,148904
5087,5087,6 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,5481,1,1958,Male,29,1,6 ,6,2018-09-23,219679
5088,5088,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),1591,2,1986,Male,27,2,4 ,4,2016-12-11,249213
5089,5089,13 minutes,81,Berry St at 4th St,130,22nd St Caltrain Station,4960,2,1978,Male,29,2,13 ,13,2021-03-25,53783
5090,5090,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,2165,2,1984,Female,26,2,8 ,8,2018-12-17,7380
5091,5091,7 minutes,22,Howard St at Beale St,47,4th St at Harrison St,322,1,1963,Male,26,1,7 ,7,2018-05-15,20054
5092,5092,4 minutes,5,Powell St BART Station (Market St at 5th St),80,Townsend St at 5th St,2535,2,1977,Male,29,2,4 ,4,2016-06-28,470715
5093,5093,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),1445,1,1992,Male,29,1,6 ,6,2019-12-02,14349
5094,5094,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),102,Irwin St at 8th St,1453,2,1963,Female,29,2,8 ,8,2020-09-10,64360
5095,5095,9 minutes,5,Powell St BART Station (Market St at 5th St),81,Berry St at 4th St,6235,1,1990,Male,26,1,9 ,9,2017-02-24,499768
5096,5096,3 minutes,16,Steuart St at Market St,23,The Embarcadero at Steuart St,62,2,1987,Male,27,2,3 ,3,2018-07-03,58586
5097,5097,19 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),2093,3,1967,Male,27,3,19 ,19,2020-04-26,87548
5098,5098,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),2033,2,1978,Male,29,2,3 ,3,2015-09-12,200148
5099,5099,2 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,4923,1,1986,Male,27,1,2 ,2,2021-10-25,97500
5100,5100,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,5286,2,1963,Male,27,2,9 ,9,2017-07-12,435991
5101,5101,6 minutes,22,Howard St at Beale St,49,S Park St at 3rd St,3312,3,1962,Male,29,3,6 ,6,2016-08-13,80175
5102,5102,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),49,S Park St at 3rd St,4741,3,1979,Male,29,3,6 ,6,2015-08-17,137155
5103,5103,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,5358,3,1985,Female,26,3,6 ,6,2018-01-03,376016
5104,5104,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,2526,3,1973,Male,27,3,7 ,7,2016-05-15,498363
5105,5105,20 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),11,Davis St at Jackson St,148,2,1981,Female,26,2,20 ,20,2016-01-23,127123
5106,5106,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,5462,3,1983,Male,29,3,6 ,6,2020-10-31,40587
5107,5107,5 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,5574,2,1964,Male,26,2,5 ,5,2017-03-21,445180
5108,5108,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5380,2,1988,Female,29,2,4 ,4,2019-11-13,467841
5109,5109,6 minutes,5,Powell St BART Station (Market St at 5th St),90,Townsend St at 7th St,793,2,1969,Male,27,2,6 ,6,2021-12-25,57120
5110,5110,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),349,Howard St at Mary St,4318,2,1972,Male,26,2,4 ,4,2021-02-12,155917
5111,5111,7 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,1148,3,1967,Male,26,3,7 ,7,2015-02-15,249851
5112,5112,14 minutes,3,Powell St BART Station (Market St at 4th St),350,8th St at Brannan St,3053,2,1988,Female,26,2,14 ,14,2021-04-11,77013
5113,5113,8 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,5020,1,1992,Female,29,1,8 ,8,2018-01-23,4926
5114,5114,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),126,Esprit Park,5008,3,1991,Male,27,3,13 ,13,2016-04-09,103494
5115,5115,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,4609,2,1985,Male,29,2,12 ,12,2022-08-01,156501
5116,5116,11 minutes,81,Berry St at 4th St,355,23rd St at Tennessee St,5426,2,1989,Female,26,2,11 ,11,2015-01-19,207707
5117,5117,7 minutes,22,Howard St at Beale St,349,Howard St at Mary St,3253,2,1987,Male,26,2,7 ,7,2016-04-08,174955
5118,5118,8 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,4977,1,1982,Female,26,1,8 ,8,2020-03-18,230064
5119,5119,16 minutes,30,San Francisco Caltrain (Townsend St at 4th St),10,Washington St at Kearny St,1154,3,1969,Female,26,3,16 ,16,2019-06-24,333084
5120,5120,11 minutes,22,Howard St at Beale St,15,San Francisco Ferry Building (Harry Bridges Plaza),1591,1,1991,Female,27,1,11 ,11,2022-10-30,417997
5121,5121,5 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5425,3,1986,Female,27,3,5 ,5,2015-05-29,264474
5122,5122,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,3732,1,1987,Male,27,1,3 ,3,2020-02-01,403700
5123,5123,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),368,Myrtle St at Polk St,2426,1,1989,Female,26,1,17 ,17,2016-05-31,120713
5124,5124,25 minutes,16,Steuart St at Market St,360,Newhall St at 3rd St,4758,1,1988,Female,27,1,25 ,25,2021-01-06,235693
5125,5125,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,4601,2,1978,Male,27,2,4 ,4,2016-04-18,61539
5126,5126,6 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,4719,1,1971,Male,26,1,6 ,6,2016-02-17,299154
5127,5127,12 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,1836,2,1980,Male,29,2,12 ,12,2020-12-25,162792
5128,5128,9 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,5019,1,1961,Male,29,1,9 ,9,2016-10-24,429839
5129,5129,12 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,2197,2,1969,Male,29,2,12 ,12,2018-01-16,53456
5130,5130,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,4742,2,1988,Male,29,2,4 ,4,2017-07-31,345627
5131,5131,13 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5423,3,1986,Female,29,3,13 ,13,2020-02-02,144106
5132,5132,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),101,15th St at Potrero Ave,4801,2,1990,Male,26,2,8 ,8,2020-10-23,6362
5133,5133,2 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,5065,1,1981,Female,27,1,2 ,2,2018-01-06,59303
5134,5134,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5358,1,1991,Male,29,1,9 ,9,2015-09-27,446964
5135,5135,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,2900,3,1984,Female,27,3,11 ,11,2015-01-18,456209
5136,5136,5 minutes,81,Berry St at 4th St,104,4th St at 16th St,5559,1,1990,Female,27,1,5 ,5,2020-02-05,129697
5137,5137,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),8,The Embarcadero at Vallejo St,2833,2,1993,Male,29,2,13 ,13,2015-11-09,444007
5138,5138,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,2714,2,1992,Male,27,2,13 ,13,2019-06-13,451354
5139,5139,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,4553,1,1986,Male,29,1,10 ,10,2020-07-06,464310
5140,5140,9 minutes,16,Steuart St at Market St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),3105,2,1969,Male,27,2,9 ,9,2018-12-10,471647
5141,5141,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,3243,2,1970,Male,29,2,12 ,12,2015-04-22,105068
5142,5142,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),1809,2,1991,Female,27,2,10 ,10,2021-03-04,196116
5143,5143,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),1650,2,1978,Male,26,2,12 ,12,2016-08-27,370259
5144,5144,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),25,Howard St at 2nd St,2722,1,1985,Male,27,1,9 ,9,2021-03-05,51191
5145,5145,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,1003,1,1988,Female,26,1,12 ,12,2018-08-02,446825
5146,5146,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),2727,1,1963,Male,27,1,14 ,14,2022-04-03,3204
5147,5147,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,624,2,1983,Male,29,2,11 ,11,2017-06-20,265943
5148,5148,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),1842,2,1985,Male,26,2,10 ,10,2016-03-05,156747
5149,5149,18 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),345,Hubbell St at 16th St,5202,1,1978,Other,26,1,18 ,18,2015-10-16,124258
5150,5150,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),1834,2,1981,Male,29,2,12 ,12,2019-09-17,387744
5151,5151,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),3453,2,1970,Female,26,2,11 ,11,2015-02-02,41749
5152,5152,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,481,2,1977,Male,27,2,6 ,6,2018-07-24,22036
5153,5153,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,3639,2,1983,Male,27,2,10 ,10,2019-04-08,439469
5154,5154,9 minutes,5,Powell St BART Station (Market St at 5th St),93,4th St at Mission Bay Blvd S,1888,1,1995,Male,26,1,9 ,9,2017-03-30,366047
5155,5155,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),1712,2,1982,Male,27,2,11 ,11,2018-12-07,155096
5156,5156,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),1751,1,1971,Male,26,1,7 ,7,2018-02-10,166774
5157,5157,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),2413,1,1986,Male,29,1,8 ,8,2016-03-26,26928
5158,5158,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),1600,2,1967,Male,26,2,11 ,11,2015-08-25,207760
5159,5159,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,1651,2,1967,Male,27,2,15 ,15,2016-12-07,375813
5160,5160,5 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,1506,3,1974,Male,27,3,5 ,5,2018-03-24,195030
